unique_id,mean_evi_coef,abs_mean_evi_coef,mean_evi_p_value
Brazil_555576424,23.0364163907737,23.0364163907737,0.0527610474227084
Brazil_555576429,-2.98310300852594,2.98310300852594,0.760404536391988
Brazil_555576457,8.90574075990679,8.90574075990679,0.0281183852350993
Brazil_555576462,13.6662997335044,13.6662997335044,0.0169533191078399
Brazil_555576471,-2.1260404625138,2.1260404625138,0.68855713669908
Brazil_555576486,14.0946266959106,14.0946266959106,0.00907589398201169
Brazil_555576488,11.6462472852438,11.6462472852438,0.143381264458553
Mongolia_555576523,10.6655167855472,10.6655167855472,0.029142270201096
Mongolia_555576526,6.84128200532702,6.84128200532702,0.0228239526283187
Mongolia_555576528,2.72362117769784,2.72362117769784,0.380135919803427
Mongolia_555576529,27.2534885481849,27.2534885481849,1.14886781514599e-05
Mongolia_555576535,3.22856125467716,3.22856125467716,0.14984590608783
Mongolia_555576537,2.23297462115911,2.23297462115911,0.046817494358277
Russia_555576542,11.2658170597005,11.2658170597005,0.0943509398727743
Russia_555576543,3.27253303872563,3.27253303872563,0.465941914470058
Mongolia_555576544,2.9061003883444,2.9061003883444,0.713128032668404
Mongolia_555576557,10.9688243257183,10.9688243257183,0.32166234750543
Mongolia_555576561,16.3714556692136,16.3714556692136,0.00126861254530946
Australia_555576608,8.79432987404037,8.79432987404037,0.325286477404736
Australia_555576616,3.59013728069215,3.59013728069215,0.52721281480632
Australia_555576619,12.4830501108741,12.4830501108741,0.149264117105141
Australia_555576620,11.5021499374523,11.5021499374523,0.236051499064501
Australia_555576622,4.22557222303958,4.22557222303958,0.388573697785988
Australia_555576625,4.81215504105633,4.81215504105633,0.614487666132634
Australia_555576628,18.4303976467932,18.4303976467932,0.058576243916616
Australia_555576630,13.7195742809657,13.7195742809657,0.178648139100044
Australia_555576633,-1.10376777238174,1.10376777238174,0.889741020253252
Australia_555576637,0.450597085718911,0.450597085718911,0.97311528363309
Australia_555576641,-3.37305324143649,3.37305324143649,0.683588317484027
Australia_555576645,11.6860081134324,11.6860081134324,0.178328248264875
Australia_555576646,17.8521054530988,17.8521054530988,0.0108500916540705
Australia_555576655,13.4608064576232,13.4608064576232,0.291783432198363
Australia_555576658,5.06787544806421,5.06787544806421,0.571204607823546
Australia_555576663,12.1973855060896,12.1973855060896,0.161258354500068
Australia_555576664,-2.12155182033624,2.12155182033624,0.867216477705801
Australia_555576665,3.8015639909464,3.8015639909464,0.697303741438417
Australia_555576671,6.35458271936769,6.35458271936769,0.0226069051120537
Australia_555576672,-0.944585987329596,0.944585987329596,0.871960157617182
Australia_555576673,4.50928256772726,4.50928256772726,0.326891635471981
Australia_555576680,27.4167371806303,27.4167371806303,0.0711621461677331
Australia_555576689,-6.80640872687372,6.80640872687372,0.100266965312116
Australia_555576697,9.1837944352894,9.1837944352894,0.247165448152928
Australia_555576698,1.52173526077599,1.52173526077599,0.879548582136619
Australia_555576699,10.4543955160622,10.4543955160622,0.42991323472998
Australia_555576702,1.69330300146044,1.69330300146044,0.640794224747558
Australia_555576711,6.51202567140987,6.51202567140987,0.686692102373552
Australia_555576715,0.368919109413987,0.368919109413987,0.965133849279874
Australia_555576719,15.4654076091611,15.4654076091611,0.0786875029105737
Australia_555576721,15.1308740567854,15.1308740567854,0.200933997326968
