unique_id,X,Y,og_layer,greenup_coef,abs_greenup_coef,greenup_p_value
Chile_100,-71.0770685913368,-32.9626910166594,protected_areas,-1.16572109558031,1.16572109558031,0.205754458554187
United States of America_1000,-112.182709737985,37.5838904220849,protected_areas,0.191341065792553,0.191341065792553,0.341031509840989
Canada_100641,-67.2505609589869,47.0735290924411,protected_areas,-0.0265848575209557,0.0265848575209557,0.855602539969965
Albania_101424,19.9344772970116,42.4409031282474,protected_areas,0.202923693593588,0.202923693593588,0.248175526171761
Canada_101548,-65.873402352441,50.5106521892909,protected_areas,0.905592660886667,0.905592660886667,0.18222974697968
Canada_101642,-115.657095589865,49.0848483484663,protected_areas,-0.123987730279583,0.123987730279583,0.705514504546617
Canada_101643,-118.268775561215,49.269461660919,protected_areas,0.408004108222505,0.408004108222505,0.0798879186606946
Canada_101649,-122.852242967759,49.4306932047252,protected_areas,-0.850186252627076,0.850186252627076,0.00032744553091468
Canada_101655,-120.993207208839,51.888216002134,protected_areas,0.285980670776507,0.285980670776507,0.224764638066343
Canada_101656,-116.70501720326,49.4973192707161,protected_areas,-0.159166224961703,0.159166224961703,0.857673460205283
Canada_101684,-119.272777740886,52.1415710253194,protected_areas,-0.245731688608092,0.245731688608092,0.261065805798845
Canada_101724,-121.50605650652,50.5992181967813,protected_areas,1.67902516669626,1.67902516669626,0.0358922365660559
Canada_101726,-121.450203559992,50.6905690376904,protected_areas,2.40634222740787,2.40634222740787,0.0554958640538708
Canada_101727,-119.9863647588,51.4547398034097,protected_areas,0.265438060794936,0.265438060794936,0.635667028429535
Canada_101728,-121.277474595589,50.7603548863383,protected_areas,0.12873670209536,0.12873670209536,0.472382146766908
Canada_101736,-121.494478831096,50.6377777899265,protected_areas,-0.436041770583215,0.436041770583215,0.238510608008375
Canada_101740,-120.367642971395,51.6390685595234,protected_areas,1.58651426511226,1.58651426511226,0.000387080982606683
Finland_101951,26.6903760810477,60.5603924114446,protected_areas,-0.0974778990556872,0.0974778990556872,0.500130987081109
Finland_101964,22.5570459751196,61.2416260814384,protected_areas,-0.208713712976343,0.208713712976343,0.164115874320657
Finland_101965,24.5314722871107,60.3143509481157,protected_areas,0.187665283898595,0.187665283898595,0.614069620486915
