unique_id,median_evi_coef,abs_median_evi_coef,median_evi_p_value
United States of America_11111237,6.02019989296341,6.02019989296341,0.00747422557298726
United States of America_11111238,11.0487167371179,11.0487167371179,0.101276314976534
United States of America_11111240,10.1869349991752,10.1869349991752,0.00242995076453131
United States of America_11111241,-10.3833648210744,10.3833648210744,0.174621218225816
United States of America_11111243,12.3300078775241,12.3300078775241,0.00928338485193082
United States of America_11111244,3.79075754798831,3.79075754798831,0.164870017447214
United States of America_11111248,3.29961283077531,3.29961283077531,0.190174153302951
United States of America_11111250,10.4783597221956,10.4783597221956,0.000763216515311518
United States of America_11111251,2.35970491122225,2.35970491122225,0.404591652726764
United States of America_11111252,-4.81389270477484,4.81389270477484,0.852783528031599
United States of America_11111265,-23.2464791962076,23.2464791962076,1.28634164201157e-06
United States of America_11111267,5.7177792703216,5.7177792703216,0.0190478739013973
United States of America_11111268,4.21573785080452,4.21573785080452,0.0286788204984326
United States of America_11111271,-11.3733117315009,11.3733117315009,0.000223299219004405
United States of America_11111272,6.62051521843999,6.62051521843999,0.0490395463706469
United States of America_11111274,1.68840697336891,1.68840697336891,0.351452330607681
United States of America_11111275,3.06118552541134,3.06118552541134,0.19539854832641
United States of America_11111277,0.881919072754718,0.881919072754718,0.783664027942367
United States of America_11111280,5.13938217590154,5.13938217590154,0.00650479270089432
United States of America_11111281,1.48278833664953,1.48278833664953,0.71702414906846
United States of America_11111285,3.23850475098686,3.23850475098686,0.235943681910237
United States of America_11111286,6.79235965567421,6.79235965567421,0.01826513641528
United States of America_11111287,6.34048953016879,6.34048953016879,0.277974905287545
United States of America_11111292,3.20632063250017,3.20632063250017,0.0464184102212786
United States of America_11111293,4.20161408311545,4.20161408311545,0.369822571882662
United States of America_11111294,4.35275837177047,4.35275837177047,0.141348395449397
United States of America_11111300,-2.67889812976094,2.67889812976094,0.767528038494627
United States of America_11111304,6.46859588316301,6.46859588316301,0.0816885031911472
United States of America_11111306,9.50405769790575,9.50405769790575,0.258970552530925
United States of America_11111358,-3.80888341961197,3.80888341961197,0.635086101453231
United States of America_11111359,-9.42527751193337,9.42527751193337,0.195892019249277
United States of America_11111361,-1.51962201672933,1.51962201672933,0.720683348724637
United States of America_11111362,5.51883029396047,5.51883029396047,0.351477835563552
United States of America_11111364,-9.26785206955112,9.26785206955112,0.30148343191834
United States of America_11111365,-6.63927518401452,6.63927518401452,0.178660493596236
United States of America_11111368,2.14668036584191,2.14668036584191,0.750191680668481
United States of America_11111371,10.1725859515348,10.1725859515348,0.199007044598788
United States of America_11111374,-0.630880745704223,0.630880745704223,0.859187747026985
United States of America_11111377,7.32536309758862,7.32536309758862,0.194968524516749
United States of America_11111380,-2.11863817185774,2.11863817185774,0.961497610619689
United States of America_11111381,6.02447469623978,6.02447469623978,0.547441616733522
United States of America_11111382,11.9203532848117,11.9203532848117,0.00180500260326753
United States of America_11111383,6.37552012935649,6.37552012935649,0.15022044993385
United States of America_11111384,-6.64527339764131,6.64527339764131,0.303700770712939
United States of America_11111386,16.1817415738481,16.1817415738481,0.114025408290594
United States of America_11111387,3.58555531039843,3.58555531039843,0.390715914068201
United States of America_11111389,-0.90823719164576,0.90823719164576,0.932431262207767
United States of America_11111390,-0.213936531151502,0.213936531151502,0.967768418075353
United States of America_11111391,4.1134459486787,4.1134459486787,0.0837110141149839
United States of America_11111393,1.88679307610325,1.88679307610325,0.735069108439223
United States of America_11111394,12.107398616477,12.107398616477,0.0206823002926679
United States of America_11111395,30.6561656459947,30.6561656459947,0.187466504752596
United States of America_11111399,2.16901919987121,2.16901919987121,0.63316224276252
United States of America_11111401,-8.39393131157312,8.39393131157312,0.278146580007039
United States of America_11111402,-14.5171866140803,14.5171866140803,0.36737235919105
United States of America_11111404,10.2943259611551,10.2943259611551,0.158960654101193
United States of America_11111405,10.0978904240242,10.0978904240242,0.0168715305237348
United States of America_11111409,-2.83187006580259,2.83187006580259,0.589140996021444
United States of America_11111410,-7.78273428011052,7.78273428011052,0.261212336618614
United States of America_11111412,-7.18130953249084,7.18130953249084,0.299191659405819
United States of America_11111455,-19.3438777440404,19.3438777440404,0.00423326129325514
United States of America_11111457,-43.4282115584031,43.4282115584031,0.429945743802193
United States of America_11111459,8.93090380665474,8.93090380665474,0.0229335287985609
United States of America_11111464,8.86872552589169,8.86872552589169,0.0394307029735565
United States of America_11111469,-1.37823038334404,1.37823038334404,0.630732551715842
United States of America_1111147,4.96853100808006,4.96853100808006,0.0261343129525212
United States of America_11111470,2.74633572350561,2.74633572350561,0.827324379605196
United States of America_11111472,10.7631745345005,10.7631745345005,0.121638824660305
United States of America_11111473,-1.94949589710526,1.94949589710526,0.824991815120771
United States of America_11111477,-16.3897632437722,16.3897632437722,0.0391173669795964
United States of America_11111479,4.7490779117824,4.7490779117824,0.0716105404814693
United States of America_11111481,-4.78154514304264,4.78154514304264,0.354650867690664
United States of America_11111483,10.8488107051291,10.8488107051291,0.114827541202982
United States of America_11111486,6.56103514161771,6.56103514161771,0.863943551512821
United States of America_11111487,9.09178621837002,9.09178621837002,0.107295088502794
United States of America_11111489,7.57220341158882,7.57220341158882,0.209156627339117
United States of America_1111149,-0.557214250185436,0.557214250185436,0.842904696859957
United States of America_11111490,0.0872302452659847,0.0872302452659847,0.988662288443184
United States of America_11111491,2.89671783312324,2.89671783312324,0.683234481381052
United States of America_11111492,9.41247231225825,9.41247231225825,0.0774220266782389
United States of America_11111493,-19.7656430103486,19.7656430103486,0.0130401117606962
United States of America_11111496,3.48845074876026,3.48845074876026,0.324201049834987
United States of America_11111501,14.0459476697077,14.0459476697077,0.0808995342864911
United States of America_11111506,3.09742861057575,3.09742861057575,0.47591080662218
United States of America_11111516,21.0554285896149,21.0554285896149,0.00148207200480397
United States of America_1111152,1.79031510901277,1.79031510901277,0.499542091266495
United States of America_1111155,6.21756200668954,6.21756200668954,0.056359991339039
United States of America_1111156,6.40110573063282,6.40110573063282,0.0977790918483723
United States of America_1111157,-12.6116451509478,12.6116451509478,0.0235531823338412
United States of America_1111159,8.16408497609955,8.16408497609955,0.0247141190932072
United States of America_1111165,5.44369891494473,5.44369891494473,0.129267110554115
United States of America_1111173,-9.76454051870654,9.76454051870654,0.783878723346702
United States of America_1111174,-22.237324708079,22.237324708079,0.221688071947257
United States of America_1111175,11.2854142002715,11.2854142002715,0.0531143055325513
United States of America_1111176,3.88394147978043,3.88394147978043,0.434796365518339
United States of America_1111177,6.64838881314953,6.64838881314953,0.300967737754588
United States of America_111137,-9.90978882150693,9.90978882150693,0.0163687806187216
United States of America_111142,4.92939984389951,4.92939984389951,0.195151338894603
United States of America_111149,4.44031062246356,4.44031062246356,0.489761574191756
United States of America_111151,0.827565359331355,0.827565359331355,0.83552191947181
United States of America_11115137,-16.9117765614379,16.9117765614379,0.0107167858920376
United States of America_11115141,-33.0854847030403,33.0854847030403,0.114127942600488
United States of America_11115147,4.73282654429014,4.73282654429014,0.173075237240319
United States of America_11115150,-6.0206021907811,6.0206021907811,0.444521152247845
United States of America_11115152,-1.09845235652436,1.09845235652436,0.686369462588475
United States of America_11115154,16.4761700234836,16.4761700234836,0.0785944999894584
United States of America_11115155,0.393406753525639,0.393406753525639,0.906372504165214
United States of America_11115164,-0.349067714134718,0.349067714134718,0.902064195987982
United States of America_11115171,-27.3642692488149,27.3642692488149,0.175044575085368
United States of America_11115172,0.955304292196402,0.955304292196402,0.610201747984229
United States of America_111152,-1.27964556478011,1.27964556478011,0.883133442734907
United States of America_11115203,-8.950106724828,8.950106724828,0.0622282823703132
United States of America_11115205,20.0316920764218,20.0316920764218,0.0231472850811133
United States of America_11115206,-4.90476823795367,4.90476823795367,0.505825073518339
United States of America_11115207,-3.00295793097595,3.00295793097595,0.615729238986475
United States of America_11115209,6.71676407940448,6.71676407940448,0.164308593271917
United States of America_11115215,0.729454063935723,0.729454063935723,0.667684861618872
United States of America_11115216,-55.2732815748852,55.2732815748852,0.00518140313989466
United States of America_11115217,0.331653567527797,0.331653567527797,0.934319838581115
United States of America_11115218,-67.2051360798903,67.2051360798903,0.155883440894238
United States of America_11115219,-38.2572499654324,38.2572499654324,0.0280011489489134
United States of America_11115220,-10.6990855713058,10.6990855713058,0.870670005073643
United States of America_11115221,6.22292258683561,6.22292258683561,0.947577932884257
United States of America_11115222,-26.9771222287089,26.9771222287089,0.115239936773793
United States of America_11115223,-3.17254172733954,3.17254172733954,0.413802121977803
United States of America_11115224,-35.4825711819199,35.4825711819199,0.193341595283386
United States of America_11115225,-22.2872973706091,22.2872973706091,0.255244463539186
United States of America_11115226,12.8781616249599,12.8781616249599,1.93533346470465e-05
United States of America_11115229,-19.3029970052092,19.3029970052092,0.455571398490765
United States of America_11115230,23.6465428055929,23.6465428055929,0.0375059942701346
United States of America_11115232,-7.26724305918724,7.26724305918724,0.535799290396762
United States of America_11115240,-30.7507170147551,30.7507170147551,0.447981513478323
United States of America_11115241,-1.11599916403465,1.11599916403465,0.926255227347801
United States of America_11115242,-32.1154541120042,32.1154541120042,0.251012247285728
United States of America_11115245,-0.429915843504712,0.429915843504712,0.987638831030959
United States of America_11115250,1.19796717371077,1.19796717371077,0.790674123866921
United States of America_11115251,-7.97143674195401,7.97143674195401,0.19244375770833
United States of America_11115254,-13.3773824956809,13.3773824956809,0.0129056307159807
United States of America_11115257,-20.4163550969387,20.4163550969387,0.000480553548239439
United States of America_11115291,-14.8316923719401,14.8316923719401,0.339428104202775
United States of America_11115292,-10.2793607422533,10.2793607422533,0.108611225604297
United States of America_11115293,9.29437547994417,9.29437547994417,0.238137404646896
United States of America_11115294,-0.764580052147938,0.764580052147938,0.795164601376205
United States of America_11115297,-20.2626855200165,20.2626855200165,0.000252064120492514
United States of America_11115301,2.89039544066659,2.89039544066659,0.548850832551038
United States of America_11115306,-19.3341823494494,19.3341823494494,0.259976904005582
United States of America_11115307,-32.4000237355088,32.4000237355088,0.00535774021598902
United States of America_11115310,-28.9577957889286,28.9577957889286,0.0436192915069565
United States of America_11115312,-27.0690262964205,27.0690262964205,0.000462137336280874
United States of America_11115313,-6.55557349248348,6.55557349248348,0.398193535296291
United States of America_11115315,-7.2023642248021,7.2023642248021,0.212531197949479
United States of America_11115319,-29.3950755672542,29.3950755672542,0.0202656629751121
United States of America_111155,15.3810362828019,15.3810362828019,0.00115469580299378
United States of America_111156,0.374004371808294,0.374004371808294,0.926486403225447
United States of America_111161,-8.97010966831191,8.97010966831191,0.173550289315551
United States of America_111162,-7.30513114310556,7.30513114310556,0.322396559797821
Romania_11170,13.6564437050163,13.6564437050163,0.255969538426285
Romania_11172,21.882406502243,21.882406502243,0.000569659731932679
Romania_11174,-0.0376043554846426,0.0376043554846426,0.998688967451966
Romania_11176,-3.37289389468243,3.37289389468243,0.8617871349163
Afghanistan_1122,1.41177897933738,1.41177897933738,0.561459127167231
Australia_1129,17.0643079009218,17.0643079009218,0.0599026891079414
Australia_1130,3.57217486506983,3.57217486506983,0.746103830257759
Australia_1132,-6.00863040695284,6.00863040695284,0.668961225064759
Australia_1141,22.5880438400871,22.5880438400871,0.0161565310717947
Australia_1145,25.2752008467831,25.2752008467831,0.00970082710072113
Australia_1147,9.91268810745759,9.91268810745759,0.301980441196894
Australia_1148,0.608725150253198,0.608725150253198,0.897081778839747
Bulgaria_11496,20.1481554364308,20.1481554364308,0.200714425175653
Bulgaria_11500,-10.3961854500764,10.3961854500764,0.475122852995137
Bulgaria_11502,5.47507409077605,5.47507409077605,0.572790340333288
Guatemala_115070,26.2047403320835,26.2047403320835,0.000223420658052263
Bulgaria_11508,-16.3069235974965,16.3069235974965,0.151095976733528
Australia_1151,16.0652826607734,16.0652826607734,0.0510655694903708
Panama_115110,14.3274202732127,14.3274202732127,0.372191876974992
Bulgaria_11519,-5.8916044145065,5.8916044145065,0.690809507518371
Turkey_115296,-7.03975589209181,7.03975589209181,0.549728617846296
Australia_1154,1.79578818612301,1.79578818612301,0.636756220836272
Canada_115407,-13.7336826827244,13.7336826827244,0.0183530184987626
Bulgaria_11542,-3.17513595855724,3.17513595855724,0.798819810092416
Bulgaria_11549,-1.65792335454844,1.65792335454844,0.874436682225618
Bulgaria_11550,-11.7100186760829,11.7100186760829,0.0727936498379727
Bulgaria_11559,3.44821095015683,3.44821095015683,0.757235220920495
Bulgaria_11564,24.3247773806698,24.3247773806698,0.0474227568464879
Bulgaria_11571,-26.6047051993506,26.6047051993506,0.0161591832911161
Brazil_115765,1.74112403023897,1.74112403023897,0.480670694129903
Bolivia_115769,-5.60494987502559,5.60494987502559,0.0304819661781207
Brazil_115772,-11.8286221680706,11.8286221680706,0.000663693594387678
Australia_1160,11.1574809175971,11.1574809175971,0.0830972721568049
Australia_1161,-5.28001614228566,5.28001614228566,0.518043421750523
Turkey_116101,-13.3161754388114,13.3161754388114,0.320211831153658
Albania_11667,11.418827301942,11.418827301942,0.11147132972834
Mongolia_11746,27.787247355056,27.787247355056,0.000259553367871978
Kazakhstan_11827,-2.93830001213889,2.93830001213889,0.382672819952735
