unique_id,X,Y,og_layer,evi_coef,abs_evi_coef,evi_p_value
United States of America_369956,-113.080979043526,33.6653080809144,protected_areas,-1.20069693520861,1.20069693520861,0.748170310513345
United States of America_369964,-116.164812245522,48.5311368131296,protected_areas,4.82693244732128,4.82693244732128,0.528452958322383
United States of America_369968,-106.633953168191,39.2090554772017,protected_areas,2.63559785998097,2.63559785998097,0.357553528401678
United States of America_369977,-104.969070372448,38.87527177243,protected_areas,-3.524837130077,3.524837130077,0.637943101921476
United States of America_370051,-114.771860303193,33.0967823575348,protected_areas,-2.9309027653822,2.9309027653822,0.166608425795228
United States of America_370080,-158.311447026276,63.0749043485922,protected_areas,0.795787179516461,0.795787179516461,0.925393042462565
United States of America_370094,-114.725068755498,35.6062391976151,protected_areas,-0.0748510722220378,0.0748510722220378,0.987640493159159
United States of America_370097,-113.762188483699,43.6375003769492,protected_areas,5.3645681904609,5.3645681904609,0.242187281110228
United States of America_370153,-118.49215936961,38.0174495383125,protected_areas,-1.00219042411342,1.00219042411342,0.769285922764498
United States of America_370242,-114.454080279616,36.2454182432652,protected_areas,0.483363076438889,0.483363076438889,0.895990840347696
United States of America_370321,-115.840160189522,33.9158068268124,protected_areas,0.242984267756294,0.242984267756294,0.962687367042387
United States of America_370329,-83.9787296164388,35.4106941410509,protected_areas,-0.880681446291362,0.880681446291362,0.961717670791908
United States of America_370345,-114.166427595182,36.1741144652831,protected_areas,4.10755593530784,4.10755593530784,0.364036524863373
United States of America_370348,-111.047946630352,40.3190945968621,protected_areas,-0.0259688060472514,0.0259688060472514,0.998244020657237
United States of America_370353,-112.907339168938,34.9588533689826,protected_areas,6.54202341112387,6.54202341112387,0.136075411752725
United States of America_370354,-81.687604964387,29.2147961998933,protected_areas,8.69768418989337,8.69768418989337,0.781729877534183
Democratic Republic of the Congo_37043,28.4903926017538,1.67774553555844,protected_areas,7.02651581895573,7.02651581895573,0.237135015952526
United States of America_370550,-92.9969109224272,31.4965352270592,protected_areas,18.7209441165063,18.7209441165063,0.108206205833173
Belarus_37057,26.7554574560206,55.710143539737,protected_areas,12.5994285762743,12.5994285762743,0.170247460709445
Malaysia_3706,101.653147319844,3.870011310756,protected_areas,8.32136284000524,8.32136284000524,0.389766022817505
United States of America_370605,-157.332496020908,65.6504591261131,protected_areas,-9.71236207743499,9.71236207743499,0.24922591004285
United States of America_370630,-106.907468412731,37.9583366801789,protected_areas,-2.66813560868131,2.66813560868131,0.664694795416149
United States of America_370659,-118.968350488124,41.5200235469869,protected_areas,7.55821965595752,7.55821965595752,0.312154416884616
Latvia_37072,28.0352211326292,56.2712015224687,protected_areas,8.58811967920352,8.58811967920352,0.586328419459692
United States of America_370741,-81.450538797914,29.0782335121989,protected_areas,-12.3120352305981,12.3120352305981,0.319744611710466
Latvia_37080,27.3964378099498,56.5651109494684,protected_areas,6.69105168172245,6.69105168172245,0.452343251701249
United States of America_370819,-105.502070433867,36.7771070867684,protected_areas,-1.32777176746914,1.32777176746914,0.613503912411057
United States of America_370832,-79.681253793951,38.7459996287692,protected_areas,-7.61224650578902,7.61224650578902,0.625495304077958
United States of America_370840,-121.518719948565,41.7535157288724,protected_areas,-1.58071851346065,1.58071851346065,0.778742726927012
United States of America_370841,-116.123175733308,45.2869130683296,protected_areas,13.2323366806418,13.2323366806418,0.0284811411293316
Latvia_37091,26.9112283568324,55.8923311067843,protected_areas,20.0610743462494,20.0610743462494,0.0647399745137632
Latvia_37094,25.4999965524549,56.2637974830046,protected_areas,7.28682248155799,7.28682248155799,0.337830686523922
United States of America_370948,-114.270651737188,36.3554258145723,protected_areas,4.2879082189025,4.2879082189025,0.387351525257076
